Stores,Alarms,AlarmItems,TempMean,Humidity,Pressure,TempMin,TempMax
242,110,6279,16.244791,79.625000,1016.404166,11.9000,19.3000
242,107,6279,17.603125,77.218750,1017.351388,14.3000,21.3000
242,137,6279,16.254166,92.947916,1013.844444,14.3000,18.1000
242,110,6279,16.066666,88.343750,1017.648611,13.5000,19.4000
242,113,6279,15.933333,84.187500,1024.681944,12.9000,19.9000
242,105,6279,17.162500,83.822916,1028.358333,12.9000,21.8000
242,204,6279,17.560416,82.385416,1023.679166,14.3000,21.8000
242,143,6279,16.956250,83.583333,1020.150000,12.6000,21.8000
242,148,6279,17.934375,79.229166,1020.479166,12.1000,24.0000
242,167,6279,17.682291,82.906250,1016.226388,13.4000,21.8000
242,134,6279,17.527083,86.520833,1010.990277,11.5000,21.0000
242,102,6279,15.157291,72.000000,1015.973611,10.2000,18.8000
242,93,6279,17.309375,68.729166,1019.687500,12.9000,20.6000
242,132,6279,17.777083,71.343750,1018.066666,13.9000,21.0000
242,108,6279,15.511578,83.221052,1014.252112,12.8000,18.0000
242,115,6279,13.980208,77.781250,1016.406944,11.1000,16.2000
242,92,6279,14.060416,71.406250,1019.686111,8.3000,19.0000
242,83,6279,15.013541,70.802083,1017.550000,10.5000,18.5000
242,89,6279,14.084375,73.552083,1017.293055,8.5000,17.9000
242,64,6279,13.886458,75.791666,1020.436111,6.6000,18.2000
242,95,6279,17.336458,78.510416,1016.475000,14.8000,20.4000
242,136,6279,18.966315,70.505263,1012.466197,12.6000,25.0000
242,138,6279,18.210526,79.305263,1013.719718,14.0000,22.6000
242,122,6279,18.375789,77.557894,1012.201408,15.2000,20.7000
242,140,6279,16.597916,72.614583,1001.138888,10.8000,23.8000
242,118,6279,12.030526,70.821052,1007.902816,8.7000,15.6000
242,74,6279,11.389361,71.819148,1008.351428,8.5000,15.7000
242,65,6279,9.154166,70.302083,1019.693055,5.2000,13.6000
242,85,6279,10.361458,66.239583,1032.629166,4.9000,14.2000
242,102,6279,13.493750,80.343750,1022.013888,9.5000,15.8000
242,116,6279,15.434375,82.645833,1017.790277,12.1000,19.3000
243,77,6321,11.229473,64.084210,1020.104225,7.2000,14.9000
243,74,6321,10.310416,76.177083,1023.683333,4.9000,13.8000
243,58,6321,12.467708,73.354166,1013.134722,9.6000,16.2000
243,75,6321,10.010526,77.305263,1010.061971,5.7000,14.3000
243,86,6321,9.070833,82.114583,1003.550000,5.2000,12.6000
243,68,6321,10.172916,70.510416,1011.194444,7.3000,13.6000
243,66,6321,10.906250,87.885416,1020.202777,5.7000,14.7000
243,95,6321,13.862500,89.281250,1016.586111,12.6000,15.5000
243,90,6321,12.294791,85.864583,1009.600000,8.6000,16.5000
243,55,6321,9.441666,79.531250,1016.572222,6.4000,13.9000
243,72,6321,11.421875,73.697916,1019.434722,7.6000,13.6000
243,107,6321,13.170833,82.052083,1019.244444,10.8000,17.0000
243,85,6321,13.380208,79.583333,1023.541666,7.5000,19.3000
243,123,6321,14.991666,78.312500,1019.837500,10.9000,19.2000
243,85,6321,14.306250,81.416666,1020.756944,10.8000,18.0000
243,96,6321,15.443750,79.135416,1021.593055,11.1000,20.8000
243,59,6321,14.930208,73.947916,1015.234722,10.8000,17.6000
243,83,6321,13.996875,74.687500,1014.338888,9.8000,18.5000
243,87,6321,13.887500,85.125000,1017.769444,9.2000,20.2000
243,91,6321,12.941666,91.406250,1019.459722,8.4000,18.9000
243,88,6321,11.412500,84.072916,1021.936111,4.5000,15.5000
243,74,6321,8.907291,82.500000,1024.954166,3.1000,13.8000
243,86,6321,10.018750,82.250000,1025.515277,5.2000,13.4000
243,71,6321,11.175789,89.684210,1024.625352,5.6000,14.4000
243,67,6321,10.240625,74.666666,1022.636111,6.6000,13.6000
243,94,6321,10.691666,79.333333,1002.565277,7.3000,13.0000
243,69,6321,8.003157,65.157894,1010.802816,4.2000,11.5000
243,69,6321,10.529166,77.572916,1003.986111,7.7000,12.6000
243,103,6321,8.709375,88.364583,999.230555,5.1000,11.1000
243,85,6321,4.978125,81.833333,1002.661111,2.7000,9.4000
243,62,6321,2.897916,79.656250,1021.018055,0.5000,5.4000
243,82,6321,4.682105,84.347368,1014.904225,2.0000,7.6000
243,74,6321,9.982291,90.385416,995.770833,5.6000,15.0000
243,53,6321,8.726041,85.031250,1011.490277,5.4000,11.7000
243,69,6321,9.365263,88.463157,1015.109722,6.6000,12.5000
243,93,6321,9.382291,90.729166,1016.638888,6.1000,12.6000
243,76,6321,7.464210,85.684210,1027.559154,3.0000,11.8000
243,44,6321,7.946875,89.375000,1022.730555,2.8000,10.5000
244,63,6353,9.511458,97.489583,1015.481944,8.3000,10.6000
244,65,6353,9.577083,92.697916,1011.086111,6.1000,12.5000
244,60,6353,9.108421,96.042105,1012.052112,6.0000,13.0000
244,75,6353,7.750000,99.354166,1019.401388,5.8000,10.0000
244,70,6353,8.395833,97.989583,1018.147222,6.1000,10.1000
244,81,6353,8.875000,97.093750,1009.922222,7.6000,10.3000
244,68,6353,9.884042,96.021276,1009.140845,8.8000,11.0000
244,106,6353,10.092708,97.750000,1014.013888,9.3000,11.6000
244,81,6353,9.511458,92.718750,1017.308333,7.5000,11.3000
244,84,6353,9.669473,91.168421,1025.515492,8.3000,11.5000
244,81,6353,9.430208,93.552083,1030.400000,7.4000,12.2000
244,74,6353,8.445833,76.375000,1036.336111,5.9000,10.2000
244,81,6353,5.892708,81.000000,1040.722222,2.8000,8.0000
244,51,6353,5.654166,80.395833,1035.627777,2.7000,8.1000
244,69,6353,4.839583,79.375000,1031.143055,2.7000,6.5000
244,60,6353,4.685263,83.136842,1026.038028,2.7000,6.8000
244,70,6353,4.968750,78.385416,1027.638888,3.0000,6.4000
245,74,6390,4.518750,75.479166,1027.291666,2.4000,5.7000
245,58,6390,2.860416,84.218750,1022.670833,1.7000,3.7000
245,66,6390,3.097916,87.218750,1016.190277,1.5000,4.2000
245,41,6390,2.618947,88.547368,1017.076056,-1.8000,4.2000
245,58,6390,0.079166,85.645833,1018.777777,-3.8000,4.6000
246,46,6423,-0.541489,83.202127,1024.481428,-3.6000,1.6000
246,39,6423,2.400000,71.468750,1027.277777,-3.1000,5.1000
246,41,6423,2.932291,83.739583,1016.590277,1.3000,5.0000
246,68,6423,4.412500,83.687500,1011.208333,2.7000,5.5000
246,94,6423,5.847916,95.020833,1009.594444,4.1000,7.2000
246,74,6423,6.215625,97.281250,998.611111,5.3000,7.6000
246,94,6423,8.723958,96.343750,993.412500,6.4000,10.9000
246,69,6423,5.784375,71.447916,1007.161111,3.5000,8.2000
247,61,6452,4.203157,85.505263,1022.137500,1.3000,6.5000
247,60,6452,4.881250,91.802083,1011.856944,3.1000,8.5000
247,93,6452,8.595833,97.020833,997.441666,7.0000,10.0000
247,83,6452,6.730208,91.604166,987.391666,3.4000,9.3000
247,56,6452,6.287500,89.197916,986.404166,3.2000,8.1000
247,80,6452,4.809375,78.229166,1001.523611,2.8000,6.3000
247,67,6452,4.525000,78.927083,1016.036111,3.1000,5.4000
247,57,6452,2.977083,80.729166,1028.543055,-0.5000,5.0000
247,53,6452,1.768750,83.583333,1028.650000,-0.7000,3.3000
247,47,6452,2.090425,87.287234,1029.577142,0.9000,3.1000
247,53,6452,2.240625,93.156250,1029.486111,0.2000,3.6000
247,37,6452,2.159375,70.739583,1018.111111,0.6000,3.5000
247,61,6452,1.504210,68.989473,1020.597183,0.2000,2.9000
247,56,6452,3.292708,91.322916,1023.751388,1.4000,4.9000
247,62,6452,3.614583,92.125000,1016.386111,2.0000,4.7000
247,65,6452,4.138541,98.291666,1013.580555,2.8000,4.9000
247,63,6452,4.653125,98.270833,1004.116666,1.9000,5.8000
247,58,6452,1.031250,92.822916,1007.508333,-0.8000,4.8000
247,68,6452,0.197916,92.906250,1014.031944,-2.9000,2.2000
247,52,6452,-0.048958,88.833333,1022.487500,-3.0000,3.7000
247,44,6452,5.468750,87.260416,1021.254166,1.7000,7.7000
247,57,6452,6.206250,89.791666,1021.638888,4.2000,8.6000
247,93,6452,7.405208,96.635416,1018.065277,6.4000,8.6000
247,65,6452,6.096875,89.906250,1021.073611,3.8000,7.9000
247,67,6452,6.613541,97.760416,1017.784722,5.7000,7.7000
247,69,6452,4.628421,92.284210,1020.954929,1.5000,7.9000
247,61,6452,4.982291,95.572916,1024.612500,1.3000,8.3000
247,48,6452,6.528125,72.125000,1006.897222,4.2000,8.3000
247,71,6452,2.782291,48.135416,1025.572222,-0.7000,6.2000
247,111,6452,2.359375,73.354166,1032.927777,-0.4000,4.6000
247,63,6452,4.443750,90.020833,1022.445833,0.4000,6.5000
247,53,6452,4.152083,90.864583,1021.533333,-2.0000,6.6000
247,44,6452,1.790625,84.614583,1027.422222,-2.9000,4.0000
247,67,6452,4.401041,95.197916,1018.380555,2.7000,7.1000
247,71,6452,4.183333,94.864583,995.331944,1.2000,7.0000
247,71,6452,1.282291,75.520833,1013.847222,-1.7000,3.2000
247,55,6452,0.084375,86.218750,1022.140277,-3.6000,2.6000
247,58,6452,4.351041,93.031250,1011.265277,0.7000,7.1000
247,51,6452,3.430208,96.864583,1002.813888,-0.6000,5.9000
247,43,6452,5.287500,93.822916,987.084722,2.3000,8.0000
247,72,6452,1.306250,66.072916,996.626388,-1.3000,3.9000
247,62,6452,3.756250,87.781250,1001.258333,0.9000,7.0000
247,66,6452,5.986458,93.531250,996.970833,4.3000,7.5000
247,51,6452,2.226041,88.385416,993.275000,-3.3000,5.6000
247,51,6452,-0.672916,83.593750,1012.348611,-3.9000,2.1000
247,63,6452,0.112500,95.822916,1017.755555,-2.5000,2.7000
247,45,6452,-0.280208,93.968750,1018.858333,-3.7000,2.8000
247,48,6452,0.569791,95.739583,1015.165277,-1.0000,2.7000
247,54,6452,0.485416,91.947916,1009.894444,-1.2000,1.8000
247,42,6452,-0.432291,76.375000,1007.697222,-2.0000,1.2000
247,68,6452,-1.106250,73.927083,1014.315277,-2.7000,0.1000
247,53,6452,-2.820833,76.489583,1012.411111,-4.3000,-1.4000
247,61,6452,-0.926041,92.281250,1000.243055,-3.1000,1.3000
247,70,6452,2.010416,98.916666,986.988888,-0.2000,3.8000
247,87,6452,2.713541,96.354166,989.205555,0.2000,4.0000
247,63,6452,0.866666,83.739583,999.166666,-1.2000,2.7000
247,61,6452,1.350000,88.979166,1002.480555,-2.2000,3.4000
247,81,6452,1.233684,83.610526,1001.488732,0.1000,2.0000
247,69,6452,1.308421,85.147368,1000.047887,-0.4000,3.0000
247,66,6452,1.693750,90.093750,1000.366666,0.4000,2.9000
247,53,6452,0.995833,90.541666,1012.940277,-2.0000,2.1000
247,57,6452,1.295833,88.354166,1020.213888,-2.7000,3.6000
247,78,6452,4.002083,86.885416,1017.644444,0.9000,6.6000
247,115,6452,2.798958,96.489583,1019.218055,1.0000,4.4000
247,92,6452,3.709375,96.625000,1006.443055,2.6000,5.7000
247,72,6452,5.079166,90.479166,1004.402777,3.9000,6.5000
247,64,6452,5.566666,89.656250,994.641666,4.3000,8.3000
247,57,6452,4.487500,92.885416,992.520833,2.8000,7.1000
247,65,6452,2.943750,83.666666,1003.452777,1.2000,4.4000
247,75,6452,2.434375,74.104166,1023.702777,0.0000,4.5000
247,82,6452,6.460416,90.666666,1025.209722,3.6000,9.4000
247,73,6452,5.920833,94.854166,1031.223611,3.9000,8.3000
247,61,6452,5.205208,85.229166,1030.180555,1.5000,11.7000
247,64,6452,6.632291,74.562500,1021.106944,1.7000,12.4000
247,54,6452,6.555208,93.479166,1022.000000,4.3000,10.3000
247,94,6452,6.050000,89.562500,1016.163888,2.5000,11.9000
247,84,6452,5.890625,87.208333,1008.037500,3.8000,8.1000
247,64,6452,5.966666,85.145833,1015.680555,3.7000,8.7000
247,78,6452,6.222916,97.812500,1019.454166,1.9000,8.5000
247,51,6452,1.182291,70.989583,1041.134722,-1.2000,3.9000
247,58,6452,2.758333,68.177083,1041.527777,-0.2000,6.8000
247,46,6452,5.291666,73.666666,1036.566666,1.0000,12.5000
247,58,6452,5.211458,90.375000,1034.405555,0.8000,10.0000
